x,y,Especie,Subespecie,Nombre_com,Total,Lugar,latitude,longitude,Plataforma,Continent,objectid_1,objectid,cod_catalo,codigo_dta,provincia,canton,distrito,area,cod_provin,cod_canton,region,version
471951.6256,1096521.444,Cebus  imitator,No,Mono Carablanca,15,Ciudad Colon,9.916511,-84.255784,Whatsapp,Si,154,156,160105,10701,San José,Mora,Colón,40,1,107,Central,20200616
536681.0521,1043528.325,Cebus  imitator,No,Mono Carablanca,11,"Tizarra de Rivas, Perez Zeledón",9.437284,-83.665966,Whatsapp,Si,39,39,160105,11904,San José,Pérez Zeledón,Rivas,310,1,119,Brunca,20200616
470060.5115,1091746.671,Cebus  imitator,No,Mono Carablanca,25,"San José, Mora, Jaris, 1km Norte y 300 este de la escuela Adela Rodríguez Noruega de la Fila de Mora",9.873325,-84.272994,Whatsapp,Si,102,103,160105,10706,San José,Mora,Jaris,5,1,107,Central,20200616
536293.7871,1128445.034,Alouatta palliata,No,Mono Congo,18,Africa Guapiles  de Limón,10.205088,-83.66873,Whatsapp,Si,362,383,160105,70601,Limón,Guácimo,Guácimo,224,7,706,Huetar Caribe,20200616
311545.3132,1161687.953,Alouatta palliata,No,Mono Congo,13,"Nuevo Colon, Sardinal, Guancaste",10.501161,-85.721492,Whatsapp,Si,444,430,160105,50503,Guanacaste,Carrillo,Sardinal,260,5,505,Chorotega,20200616
317842.1149,1165418.476,Alouatta palliata,No,Mono Congo,14,"Nacascolo, Sardinal, Guancaste",10.535183,-85.66417,Whatsapp,Si,444,430,160105,50503,Guanacaste,Carrillo,Sardinal,260,5,505,Chorotega,20200616
315453.9552,1213374.968,Cebus  imitator,No,Mono Carablanca,28,Refugio de Vida Silvestre Bahia Junquillal,10.968474,-85.68839,Whatsapp,Si,474,462,160105,51004,Guanacaste,La Cruz,Santa Elena,510,5,510,Chorotega,20200616
297936.7692,1139130.093,Alouatta palliata,No,Mono Congo,22,Tamarindo,10.296609,-85.844562,Whatsapp,Si,427,397,160105,50309,Guanacaste,Santa Cruz,Tamarindo,126,5,503,Chorotega,20200616
297850.6597,1139153.285,Alouatta palliata,No,Mono Congo,7,Tamarindo,10.296814,-85.845349,Whatsapp,Si,427,397,160105,50309,Guanacaste,Santa Cruz,Tamarindo,126,5,503,Chorotega,20200616
297088.2377,1138562.317,Alouatta palliata,No,Mono Congo,9,Playa Langosta,10.291434,-85.852276,Whatsapp,Si,427,397,160105,50309,Guanacaste,Santa Cruz,Tamarindo,126,5,503,Chorotega,20200616
300601.1005,1140733.23,Alouatta palliata,No,Mono Congo,9,Tamarindo,10.311235,-85.820332,Whatsapp,Si,427,397,160105,50309,Guanacaste,Santa Cruz,Tamarindo,126,5,503,Chorotega,20200616
299341.2301,1140593.015,Alouatta palliata,No,Mono Congo,10,Tamarindo,10.309903,-85.831822,Whatsapp,Si,427,397,160105,50309,Guanacaste,Santa Cruz,Tamarindo,126,5,503,Chorotega,20200616
298491.8123,1140137.115,Alouatta palliata,No,Mono Congo,10,Tamarindo,10.305739,-85.83955,Whatsapp,Si,427,397,160105,50309,Guanacaste,Santa Cruz,Tamarindo,126,5,503,Chorotega,20200616
298050.45,1138754.38,Alouatta palliata,No,Mono Congo,15,Tamarindo,10.29322,-85.843505,Whatsapp,Si,427,397,160105,50309,Guanacaste,Santa Cruz,Tamarindo,126,5,503,Chorotega,20200616
298051.2246,1138889.056,Alouatta palliata,No,Mono Congo,6,Tamarindo,10.294437,-85.843505,Whatsapp,Si,427,397,160105,50309,Guanacaste,Santa Cruz,Tamarindo,126,5,503,Chorotega,20200616
298619.6808,1139734.069,Alouatta palliata,No,Mono Congo,12,Tamarindo,10.302103,-85.838362,Whatsapp,Si,427,397,160105,50309,Guanacaste,Santa Cruz,Tamarindo,126,5,503,Chorotega,20200616
298332.7478,1139642.168,Alouatta palliata,No,Mono Congo,10,Tamarindo,10.301258,-85.840976,Whatsapp,Si,427,397,160105,50309,Guanacaste,Santa Cruz,Tamarindo,126,5,503,Chorotega,20200616
297259.0531,1138874.013,Alouatta palliata,No,Mono Congo,26,Tamarindo,10.29426,-85.850733,Whatsapp,Si,427,397,160105,50309,Guanacaste,Santa Cruz,Tamarindo,126,5,503,Chorotega,20200616
297175.6192,1138719.276,Alouatta palliata,No,Mono Congo,1,Tamarindo,10.292857,-85.851486,Whatsapp,Si,427,397,160105,50309,Guanacaste,Santa Cruz,Tamarindo,126,5,503,Chorotega,20200616
296974.054,1138678.978,Alouatta palliata,No,Mono Congo,1,Tamarindo,10.292483,-85.853324,Whatsapp,No,427,397,160105,50309,Guanacaste,Santa Cruz,Tamarindo,126,5,503,Chorotega,20200616
297270.3289,1138370.847,Alouatta palliata,No,Mono Congo,12,Langosta cerca del Estero,10.289713,-85.850604,Whatsapp,Si,427,397,160105,50309,Guanacaste,Santa Cruz,Tamarindo,126,5,503,Chorotega,20200616
458129.0347,1103700.897,Alouatta palliata,No,Mono Congo,4,"Atenas, Alajuela",9.981306,-84.381911,Whatsapp,Si,227,231,160105,20501,Alajuela,Atenas,Atenas,10,2,205,Central,20200616
483390.091,1038694.836,Cebus  imitator,No,Mono Carablanca,20,Quepos,9.393705,-84.151239,Whatsapp,Si,392,476,160105,60601,Puntarenas,Quepos,Quepos,236,6,606,Pacífico Central,20200616
525553.3555,1043396.614,Alouatta palliata,No,Mono Congo,4,"San José, Pérez Zeledón, páramo, cerro pelón.",9.436175,-83.7673,Whatsapp,Si,37,37,160105,11910,San José,Pérez Zeledón,Río Nuevo,242,1,119,Brunca,20200616
620903.4818,948863.6154,Alouatta palliata,No,Mono Congo,5,"Puntarenas, Corredores, Canoas, Mariposa.",8.579886,-82.90165,Whatsapp,Si,5,5,160105,61001,Puntarenas,Corredores,Corredor,276,6,610,Brunca,20200616
618803.9991,950993.9281,Alouatta palliata,No,Mono Congo,6,"Puntarenas, Corredores, Canoas, Mariposa.",8.5992,-82.920666,Whatsapp,Si,5,5,160105,61001,Puntarenas,Corredores,Corredor,276,6,610,Brunca,20200616
620661.2883,947574.6443,Alouatta palliata,No,Mono Congo,8,"Puntarenas, Corredores, Canoas, Mariposa.",8.568239,-82.903883,Whatsapp,Si,3,3,160105,61003,Puntarenas,Corredores,Canoas,122,6,610,Brunca,20200616
620661.2883,947574.6443,Saimiri oerstedii,No,Mono Tití,18,"Puntarenas, Corredores, Canoas, Mariposa.",8.568239,-82.903883,Whatsapp,Si,3,3,160105,61003,Puntarenas,Corredores,Canoas,122,6,610,Brunca,20200616
620661.2883,947574.6443,Cebus  imitator,No,Mono Carablanca,7,"Puntarenas, Corredores, Canoas, Mariposa.",8.568239,-82.903883,Whatsapp,Si,3,3,160105,61003,Puntarenas,Corredores,Canoas,122,6,610,Brunca,20200616
597591.0673,951449.5005,Saimiri oerstedii,No,Mono Tití,28,"Puntarenas, Guaycara, Golfito",8.603811,-83.113358,Whatsapp,Si,6,6,160105,60701,Puntarenas,Golfito,Golfito,356,6,607,Brunca,20200616
599228.727,937025.7931,Cebus  imitator,No,Mono Carablanca,14,"Puntarenas, Golfito, Pavon, Playa Langostino",8.473365,-83.098787,Whatsapp,Si,389,473,160105,60704,Puntarenas,Golfito,Pavón,353,6,607,Brunca,20200616
636725.4028,1062162.266,Alouatta palliata,No,Mono Congo,10,"Margarita, Limón",9.603691,-82.754402,Whatsapp,Si,41,41,160105,70402,Limón,Talamanca,Sixaola,169,7,704,Huetar Caribe,20200616
364062.6413,1166348.513,Alouatta palliata,No,Mono Congo,6,"El Chile, Bagaces, Guanacaste.",10.545528,-85.242019,Whatsapp,Si,446,432,160105,50401,Guanacaste,Bagaces,Bagaces,889,5,504,Chorotega,20200616
471740.027,1096941.28,Cebus  imitator,No,Mono Carablanca,12,"Oeste del cementario de Ciudad Colon, Calle La Margarita",9.920306,-84.257716,Whatsapp,Si,154,156,160105,10701,San José,Mora,Colón,40,1,107,Central,20200616
317843.4755,1165419.022,Alouatta palliata,No,Mono Congo,7,"Nacascolo, Sardinal, Guancaste",10.535188,-85.664157,Whatsapp,Si,444,430,160105,50503,Guanacaste,Carrillo,Sardinal,260,5,505,Chorotega,20200616
316462.866,1170127.714,Alouatta palliata,No,Mono Congo,13,"Playa Hermosa, Carrillo, Guanacaste",10.577677,-85.676997,Whatsapp,Si,444,430,160105,50503,Guanacaste,Carrillo,Sardinal,260,5,505,Chorotega,20200616
316527.1435,1169486.383,Alouatta palliata,No,Mono Congo,22,"Playa Hermosa, Carrillo, Guanacaste",10.571884,-85.676379,Whatsapp,Si,444,430,160105,50503,Guanacaste,Carrillo,Sardinal,260,5,505,Chorotega,20200616
316527.1435,1169486.383,Alouatta palliata,No,Mono Congo,17,"Playa Hermosa, Carrillo, Guanacaste",10.571884,-85.676379,Whatsapp,Si,444,430,160105,50503,Guanacaste,Carrillo,Sardinal,260,5,505,Chorotega,20200616
315931.8711,1169371.744,Alouatta palliata,No,Mono Congo,24,"Playa Hermosa, Carrillo, Guanacaste",10.570819,-85.68181,Whatsapp,Si,444,430,160105,50503,Guanacaste,Carrillo,Sardinal,260,5,505,Chorotega,20200616
337441.0329,1141888.668,Alouatta palliata,No,Mono Congo,15,"Talolinga, Nicoya, Guanacaste",10.323398,-85.484153,Whatsapp,Si,424,393,160105,50203,Guanacaste,Nicoya,San Antonio,340,5,502,Chorotega,20200616
400296.3808,1121455.662,Alouatta palliata,No,Mono Congo,8,"Rio Cuenca 2, Interamericana Norte",10.140799,-84.909827,Whatsapp,Si,327,344,160105,60103,Puntarenas,Puntarenas,Chomes,119,6,601,Pacífico Central,20200616
550704.9773,955632.1301,Alouatta palliata,No,Mono Congo,25,"Playa Cañaza, Puerto Jimenez, Puntarenas",8.642377,-83.539272,Whatsapp,Si,8,8,160105,60506,Puntarenas,Osa,Bahía Drake,392,6,605,Brunca,20200616
339484.9114,1136647.691,Alouatta palliata,No,Mono Congo,5,Desconocido,10.276111,-85.465278,Whatsapp,Si,424,393,160105,50203,Guanacaste,Nicoya,San Antonio,340,5,502,Chorotega,20200616
377771.3231,1074471.285,Alouatta palliata,No,Mono Congo,7,"Santa Fe, Cobano, Puntarenas",9.715419,-85.113914,Whatsapp,Si,400,71,160105,60111,Puntarenas,Puntarenas,Cóbano,319,6,601,Pacífico Central,20200616
339854.6267,1119142.339,Alouatta palliata,No,Mono Congo,15,"Curime, Nicoya, Guancaste",10.117899,-85.461182,Whatsapp,Si,426,396,160105,50201,Guanacaste,Nicoya,Nicoya,311,5,502,Chorotega,20200616
335056.3475,1108404.656,Alouatta palliata,No,Mono Congo,17,"Belen, Nicoya, Guancaste",10.020647,-85.504502,Whatsapp,Si,410,292,160105,50207,Guanacaste,Nicoya,Belén de Nosarita,123,5,502,Chorotega,20200616
